,Date,Open,High,Low,Close,Volume,DEMA,EMA,HT_TRENDLINE,KAMA,MA,MIDPOINT,MIDPRICE,SAR,SAREXT,SMA,T3,TEMA,TRIMA,WMA
355,20091111,317.9,317.9,301.15,312.0,166179,310.73,306.6,316.52,298.03,309.58,311.4,310.23,292.68,292.68,309.58,303.5,314.49,316.39,311.84
356,20091112,312.15,318.9,307.15,311.05,79662,311.02,306.88,316.28,298.26,310.43,306.75,305.58,293.16,293.16,310.43,305.86,314.54,316.38,311.94
357,20091113,312.75,314.0,306.35,313.05,39124,311.52,307.28,315.91,298.57,311.39,305.73,304.55,293.62,293.62,311.39,308.12,314.91,316.12,312.11
358,20091116,312.5,325.0,311.0,320.35,118334,312.88,308.13,315.47,299.25,312.79,307.45,306.27,294.08,294.08,312.79,310.89,316.53,315.7,312.69
359,20091117,322.05,349.0,320.15,346.5,349801,317.37,310.6,315.24,301.7,315.06,320.52,319.35,295.13,295.13,315.06,316.85,322.66,315.26,314.86
360,20091118,345.0,349.7,330.05,334.6,170055,319.93,312.15,315.48,302.64,316.51,320.52,319.35,298.21,298.21,316.51,323.21,325.83,314.83,316.12
361,20091119,330.0,344.0,325.0,327.8,78382,321.38,313.16,315.52,303.05,317.39,320.52,319.35,301.11,301.11,317.39,327.81,327.31,314.44,316.85
362,20091120,325.1,336.0,325.1,326.95,51268,322.57,314.05,315.75,303.49,318.33,320.52,319.35,303.83,303.83,318.33,330.34,328.4,314.06,317.47
363,20091123,328.0,339.95,325.0,330.2,47699,324.04,315.09,315.78,303.91,319.16,322.58,320.8,306.39,306.39,319.16,331.67,329.89,313.67,318.23
364,20091124,330.0,335.0,326.1,329.3,23071,325.23,316.01,315.77,304.04,319.24,322.58,320.8,308.8,308.8,319.24,332.16,330.97,313.41,318.89
365,20091125,326.0,334.0,326.0,327.25,25809,326.04,316.73,315.97,304.18,319.41,322.58,320.8,311.06,311.06,319.41,331.9,331.49,313.38,319.4
366,20091126,330.0,332.95,316.2,319.25,18200,325.76,316.9,315.95,304.31,319.1,323.92,320.8,313.19,313.19,319.1,330.26,330.43,313.5,319.39
367,20091127,315.1,325.5,304.0,312.65,25605,324.66,316.62,315.83,304.51,318.03,328.78,322.4,346.5,-346.5,318.03,327.06,328.25,313.8,318.98
368,20091130,320.55,322.25,309.0,311.1,28344,323.45,316.27,315.77,304.65,317.11,328.78,323.82,345.65,-345.65,317.11,323.02,326.02,314.32,318.53
369,20091201,313.0,325.0,312.15,321.45,143413,323.63,316.6,316.06,304.72,317.09,328.78,325.25,344.82,-344.82,317.09,320.24,325.9,315.03,318.81
370,20091202,320.0,337.0,317.15,331.15,192456,324.99,317.54,316.67,304.85,317.13,328.8,325.25,344.0,-344.0,317.13,320.02,327.51,315.83,319.72
371,20091203,336.9,341.8,325.65,331.8,311273,326.29,318.46,317.47,305.0,317.24,328.8,325.25,343.2,-343.2,317.24,321.7,329.0,316.8,320.66
372,20091204,331.8,338.0,328.35,332.5,50896,327.54,319.36,318.97,305.16,317.38,328.8,325.25,342.42,-342.42,317.38,324.28,330.4,317.92,321.65
373,20091207,332.0,341.6,329.0,335.4,137879,329.02,320.4,320.58,305.57,317.93,323.25,319.7,341.65,-341.65,317.93,327.3,332.1,319.17,322.81
374,20091208,336.8,344.9,334.5,337.55,172924,330.6,321.51,322.75,306.38,318.91,324.33,320.77,340.9,-340.9,318.91,330.43,333.93,320.37,324.08
375,20091209,336.0,339.0,325.0,328.8,46444,330.93,321.98,324.66,306.92,319.85,324.33,320.77,340.16,-340.16,319.85,332.21,333.91,321.39,324.71
376,20091210,328.7,333.85,325.0,326.7,66062,330.94,322.28,326.08,307.2,320.38,324.33,320.77,339.43,-339.43,320.38,332.48,333.45,322.27,325.16
377,20091211,331.0,332.4,326.5,328.7,360627,331.18,322.7,327.33,307.44,320.78,324.33,320.77,338.73,-338.73,320.78,331.99,333.37,323.08,325.69
378,20091214,328.5,332.0,325.0,326.65,26126,331.13,322.95,327.55,307.71,321.28,324.33,320.77,338.03,-338.03,321.28,331.0,332.89,323.83,326.07
379,20091215,328.7,328.7,322.15,325.25,27330,330.89,323.1,327.34,308.3,322.3,324.33,320.77,337.35,-337.35,322.3,329.68,332.17,324.49,326.33
380,20091216,322.3,329.65,322.3,325.1,19376,330.64,323.23,327.04,308.7,323.05,324.33,320.77,336.68,-336.68,323.05,328.31,331.48,324.99,326.51
381,20091217,316.1,348.5,316.1,340.9,290473,332.36,324.37,326.99,310.11,324.35,326.0,324.95,304.0,304.0,324.35,328.95,333.7,325.48,327.66
382,20091218,342.0,346.0,325.5,326.55,92091,332.12,324.51,327.04,310.53,325.28,331.17,326.52,304.74,304.74,325.28,329.42,333.01,325.96,327.8
383,20091221,334.95,334.95,325.0,325.15,40204,331.71,324.55,327.62,310.85,326.07,333.0,328.5,305.46,305.46,326.07,329.18,332.12,326.44,327.79
384,20091222,325.0,329.65,324.8,325.2,110909,331.33,324.59,328.4,310.99,326.36,333.0,328.5,306.17,306.17,326.36,328.44,331.32,326.9,327.74
385,20091223,325.55,330.95,324.5,325.05,127902,330.95,324.62,328.96,311.18,326.8,332.98,328.5,306.86,306.86,326.8,327.5,330.56,327.3,327.65
386,20091224,326.55,334.0,325.0,328.65,336347,331.05,324.88,329.21,311.49,327.39,332.98,328.5,307.55,307.55,327.39,327.01,330.53,327.62,327.77
387,20091229,330.1,333.3,325.7,330.1,29151,331.3,325.22,329.2,311.81,327.95,332.98,328.5,308.21,308.21,327.95,327.15,330.74,327.84,327.95
388,20091230,331.0,337.0,330.0,335.65,100575,332.21,325.89,329.13,312.18,328.46,332.98,328.5,308.87,308.87,328.46,328.32,331.91,327.97,328.45
389,20091231,337.0,353.4,336.0,345.6,483780,334.26,327.16,329.29,312.33,328.43,335.33,330.85,309.51,309.51,328.43,331.23,334.71,328.08,329.55
390,20100104,349.45,361.25,346.25,359.45,242661,337.84,329.25,330.4,313.73,329.26,342.25,337.78,310.95,310.95,329.26,336.64,339.65,328.36,331.55
391,20100105,365.0,371.7,357.05,360.25,192143,341.15,331.25,332.13,315.81,330.34,342.65,338.18,313.86,313.86,330.34,343.19,344.08,328.8,333.55
392,20100106,360.0,362.0,350.1,351.75,67893,343.08,332.57,334.05,316.85,331.17,342.65,338.18,317.57,317.57,331.17,348.5,346.37,329.33,334.93
393,20100107,352.0,356.95,347.0,349.0,46940,344.45,333.63,335.96,317.53,331.8,342.65,338.18,320.99,320.99,331.8,351.71,347.83,329.96,336.08
394,20100108,353.0,358.25,348.0,350.0,52937,345.8,334.69,337.77,318.3,332.49,342.65,338.18,324.13,324.13,332.49,353.26,349.23,330.7,337.26
395,20100111,354.6,355.5,347.5,351.55,135685,347.18,335.77,339.14,319.25,333.3,342.65,342.38,327.02,327.02,333.3,353.88,350.68,331.57,338.49
396,20100112,354.9,356.9,341.0,343.1,119529,347.36,336.25,339.96,319.91,334.09,342.65,342.38,329.68,329.68,334.09,353.01,350.36,332.46,339.12
397,20100113,340.0,340.9,334.1,339.45,93307,347.05,336.45,340.69,320.56,334.99,342.65,342.38,332.12,332.12,334.99,350.76,349.35,333.31,339.46
398,20100114,342.0,346.0,339.0,340.15,60551,346.82,336.69,341.46,321.29,335.95,342.65,342.38,334.1,334.1,335.95,348.0,348.55,334.16,339.8
399,20100115,340.95,351.0,338.3,343.55,70631,347.03,337.13,341.97,321.91,336.69,344.45,342.62,334.1,334.1,336.69,345.77,348.42,335.04,340.29
400,20100118,336.75,347.9,336.75,346.4,35320,347.55,337.73,342.81,322.39,337.2,345.18,342.98,336.19,336.19,337.2,344.6,348.78,335.98,340.91
401,20100119,347.0,356.5,347.0,352.75,104056,348.79,338.7,344.02,323.19,337.9,347.95,345.12,336.75,336.75,337.9,345.04,350.19,337.06,341.92
402,20100120,352.0,356.1,347.55,352.15,48002,349.82,339.57,345.4,323.9,338.55,349.85,347.18,336.75,336.75,338.55,346.41,351.28,338.24,342.84
403,20100121,349.0,355.0,345.0,347.95,67449,350.2,340.11,346.76,324.27,338.97,349.85,347.18,338.63,338.63,338.97,347.58,351.43,339.47,343.44
404,20100122,338.6,353.45,335.05,348.5,67841,350.6,340.65,347.89,324.59,339.34,349.85,347.18,360.25,-360.25,339.34,348.37,351.61,340.72,344.06
405,20100125,349.9,350.95,340.0,343.45,61334,350.31,340.83,348.44,324.94,339.82,346.1,343.42,359.75,-359.75,339.82,348.22,350.81,341.87,344.32
406,20100127,340.0,343.0,321.75,325.8,119545,347.82,339.86,347.83,324.94,339.79,339.28,337.25,359.25,-359.25,339.79,345.35,346.87,342.75,343.42
407,20100128,339.4,339.4,316.0,320.9,36583,344.94,338.64,346.27,324.9,339.53,336.82,334.38,357.75,-357.75,339.53,340.25,342.5,343.36,342.2
408,20100129,317.85,322.5,310.35,318.6,39201,342.03,337.35,344.27,324.84,339.27,335.68,331.55,355.25,-355.25,339.27,334.17,338.24,343.75,340.85
409,20100201,318.6,341.0,315.0,330.0,318443,340.81,336.87,342.47,324.88,339.42,335.68,331.55,351.66,-351.66,339.42,329.72,336.56,343.96,340.25
410,20100202,334.95,339.75,326.15,330.35,108887,339.74,336.45,340.65,324.92,339.6,335.68,331.55,348.35,-348.35,339.6,327.25,335.16,343.98,339.67
411,20100203,324.0,341.0,324.0,338.2,136867,339.75,336.56,339.47,324.99,339.51,335.68,331.55,345.31,-345.31,339.51,327.24,335.36,343.87,339.58
412,20100204,340.0,342.5,337.0,339.85,313823,339.95,336.78,338.86,325.23,339.95,335.68,331.55,342.51,-342.51,339.95,329.0,335.85,343.75,339.6
413,20100205,320.0,349.95,320.0,346.85,59931,341.01,337.43,338.78,325.77,340.68,335.68,331.55,310.35,310.35,340.68,332.37,337.54,343.61,340.04
414,20100208,345.0,361.65,344.05,359.5,104235,343.53,338.85,339.31,327.14,341.82,339.05,334.92,311.08,311.08,341.82,337.8,341.32,343.47,341.26
415,20100209,359.5,359.5,347.9,348.6,49045,344.45,339.48,339.42,327.64,342.6,339.05,334.92,313.02,313.02,342.6,342.73,342.65,343.26,341.7
416,20100210,358.0,358.0,337.9,341.1,16584,344.33,339.58,339.14,327.8,343.02,339.05,334.92,314.88,314.88,343.02,345.49,342.44,342.91,341.6
417,20100211,343.0,351.0,335.35,337.75,23615,343.79,339.46,338.57,327.89,343.27,339.05,334.92,316.66,316.66,343.27,345.94,341.63,342.41,341.26
418,20100215,339.0,348.0,337.0,337.85,19061,343.31,339.36,337.81,327.94,343.35,339.05,334.92,318.37,318.37,343.35,344.95,340.94,341.77,340.91
419,20100216,347.0,347.0,325.5,332.05,1111155,342.14,338.89,337.03,328.0,342.9,339.05,334.92,320.02,320.02,342.9,342.66,339.27,341.01,340.18
420,20100217,339.8,339.8,330.0,330.35,48146,340.87,338.34,336.69,328.08,341.93,339.05,334.92,321.6,321.6,341.93,339.65,337.5,340.18,339.37
421,20100218,326.2,336.9,326.2,330.75,11269,339.76,337.85,336.83,328.17,340.94,339.05,334.92,323.11,323.11,340.94,336.66,336.03,339.44,338.65
422,20100219,330.0,332.95,327.5,330.05,13795,338.66,337.35,337.36,328.22,340.22,344.75,337.25,324.57,324.57,340.22,334.06,334.62,338.89,337.95
423,20100222,334.95,337.0,329.1,330.05,34665,337.66,336.87,337.78,328.26,339.59,344.78,339.75,325.97,325.97,339.59,332.04,333.39,338.51,337.29
424,20100223,331.0,332.95,326.25,331.5,27720,336.94,336.53,338.04,328.33,338.97,344.78,339.75,359.5,-359.5,338.97,330.78,332.59,338.26,336.77
425,20100224,332.0,333.0,328.0,330.3,14242,336.14,336.13,337.85,328.38,338.26,344.78,339.75,358.84,-358.84,338.26,330.01,331.69,338.09,336.21
426,20100225,330.3,333.8,330.3,331.55,16211,335.57,335.83,337.18,328.43,337.88,344.78,339.75,358.18,-358.18,337.88,329.74,331.15,337.99,335.78
427,20100226,331.55,354.0,331.55,347.1,207719,336.99,336.56,336.31,328.6,338.13,344.78,342.5,357.54,-357.54,338.13,331.62,333.51,337.94,336.37
428,20100302,345.0,360.0,344.0,346.9,238951,338.25,337.23,335.66,328.76,338.36,339.33,337.05,356.92,-356.92,338.36,334.89,335.56,337.88,336.94
429,20100303,347.0,353.0,340.0,341.6,50868,338.73,337.51,335.33,328.83,338.29,338.58,336.3,356.31,-356.31,338.29,337.9,336.39,337.72,337.15
430,20100304,346.0,347.95,335.35,338.15,37246,338.73,337.55,335.23,328.92,338.02,338.58,336.3,355.7,-355.7,338.02,339.72,336.51,337.46,337.14
431,20100305,337.25,344.45,335.3,337.05,45508,338.6,337.52,335.21,329.07,337.49,338.58,336.3,355.12,-355.12,337.49,340.35,336.41,337.16,337.08
432,20100308,343.0,344.0,333.0,334.2,34202,338.11,337.3,335.17,329.17,336.9,338.58,336.3,354.54,-354.54,336.9,339.84,335.82,336.9,336.86
433,20100309,335.0,343.9,334.05,337.4,39114,338.07,337.31,335.29,329.28,336.54,338.58,336.65,353.97,-353.97,336.54,339.1,335.88,336.7,336.9
434,20100310,337.1,348.9,335.15,344.7,208316,338.95,337.79,335.8,329.38,336.42,338.58,336.65,353.42,-353.42,336.42,339.29,337.27,336.59,337.42
435,20100311,336.15,348.9,336.15,338.15,83321,338.92,337.81,336.39,329.44,336.24,338.58,336.68,352.87,-352.87,336.24,339.48,337.3,336.59,337.53
436,20100312,336.0,342.9,325.2,330.8,232978,337.97,337.36,336.81,329.45,336.41,338.58,336.15,352.34,-352.34,336.41,338.6,335.99,336.64,337.18
437,20100315,332.0,332.75,328.1,329.95,69386,337.01,336.88,337.03,329.46,336.71,338.52,336.15,351.26,-351.26,336.71,336.88,334.7,336.66,336.77
438,20100316,327.0,336.0,327.0,330.55,35699,336.21,336.47,337.07,329.47,337.11,338.52,336.15,350.21,-350.21,337.11,334.93,333.69,336.66,336.37
439,20100317,330.45,333.7,328.1,329.9,444100,335.4,336.05,337.04,329.47,337.1,338.5,336.15,349.21,-349.21,337.1,333.1,332.69,336.59,335.9
440,20100318,332.9,333.0,326.5,329.45,290302,334.62,335.62,336.96,329.47,337.07,338.28,336.15,348.25,-348.25,337.07,331.54,331.75,336.52,335.41
441,20100319,327.9,330.3,327.5,329.8,317233,333.96,335.25,336.4,329.48,336.79,338.17,336.05,347.33,-347.33,336.79,330.39,331.0,336.44,334.94
442,20100322,325.45,329.0,316.3,317.9,81532,331.88,334.13,335.53,329.13,336.06,331.3,330.5,346.45,-346.45,336.06,328.25,328.21,336.27,333.72
443,20100323,319.85,326.0,318.0,318.8,93126,330.11,333.14,334.16,328.67,335.13,331.3,330.5,344.64,-344.64,335.13,325.58,325.95,335.95,332.61
444,20100325,315.2,325.5,315.0,317.0,1870323,328.29,332.1,332.85,327.56,333.71,330.85,329.85,342.94,-342.94,333.71,322.78,323.67,335.53,331.44
445,20100326,317.0,335.0,317.0,322.05,344179,327.28,331.45,331.58,327.28,332.83,330.85,329.85,340.7,-340.7,332.83,320.87,322.62,335.11,330.69
446,20100329,321.3,328.2,320.0,324.3,37779,326.66,330.99,330.69,327.19,332.27,330.85,329.85,338.65,-338.65,332.27,320.16,322.15,334.68,330.14
447,20100330,324.0,341.9,322.95,336.45,120166,327.62,331.34,330.38,327.24,332.22,330.85,329.85,336.75,-336.75,332.22,321.75,323.97,334.28,330.41
448,20100331,338.0,342.0,334.25,336.15,39310,328.46,331.65,330.42,327.29,332.17,327.58,326.58,336.45,-336.45,332.17,324.73,325.54,333.9,330.66
449,20100401,321.35,348.0,321.35,344.9,61900,330.32,332.5,331.02,327.62,332.59,330.95,329.95,315.0,315.0,332.59,329.11,328.53,333.51,331.48
450,20100405,340.0,348.5,340.0,346.55,25181,332.21,333.41,331.75,328.09,333.13,331.78,330.78,315.6,315.6,333.13,334.06,331.47,333.1,332.38
451,20100406,345.0,347.0,340.05,342.9,18914,333.48,334.02,332.24,328.34,333.54,331.78,330.78,316.84,316.84,333.54,338.25,333.38,332.72,333.01
452,20100407,341.0,346.8,340.0,342.3,15518,334.54,334.56,332.68,328.59,333.95,331.78,330.78,318.02,318.02,333.95,341.23,334.96,332.38,333.58
453,20100408,337.0,354.75,337.0,349.95,128017,336.47,335.55,333.29,329.19,334.61,333.48,332.48,319.17,319.17,334.61,343.96,337.73,332.13,334.61
454,20100409,351.0,361.45,344.0,359.1,83112,339.35,337.07,334.08,330.37,335.53,338.05,337.05,321.01,321.01,335.53,347.49,341.8,331.99,336.19
455,20100412,353.0,369.0,347.0,359.6,104026,342.01,338.52,334.89,331.63,336.51,338.3,337.3,324.06,324.06,336.51,351.35,345.44,331.99,337.74
456,20100413,360.0,368.9,351.0,352.65,49302,343.55,339.43,335.6,332.19,337.21,338.3,337.3,327.61,327.61,337.21,354.08,347.35,332.09,338.78
457,20100415,353.1,360.0,322.0,326.95,1389377,341.73,338.63,335.85,332.07,336.54,338.3,337.3,359.6,-359.6,336.54,352.53,344.32,332.23,338.12
458,20100416,326.95,330.8,305.3,307.95,448191,337.7,336.65,335.31,330.97,335.24,333.78,332.45,358.85,-358.85,335.24,345.75,338.21,332.45,336.28
459,20100419,305.0,310.5,300.0,305.85,157903,333.78,334.66,334.33,329.93,334.05,332.72,329.8,356.71,-356.71,334.05,336.09,332.46,332.74,334.38
460,20100420,310.0,315.0,307.0,313.35,132891,331.18,333.29,333.33,329.51,333.22,332.72,329.8,353.3,-353.3,333.22,327.03,328.79,333.09,333.05
461,20100421,315.0,324.15,313.1,318.75,222312,329.5,332.35,332.54,329.32,332.61,332.72,329.8,350.11,-350.11,332.61,320.56,326.57,333.49,332.11
462,20100422,318.0,326.3,318.0,321.4,74180,328.32,331.64,331.99,329.23,332.19,332.72,329.8,347.1,-347.1,332.19,317.02,325.13,333.88,331.39
463,20100423,322.0,324.0,319.1,321.95,37425,327.32,331.02,331.56,329.12,331.67,332.72,329.8,344.27,-344.27,331.67,315.75,323.99,334.2,330.73
464,20100426,320.4,327.7,318.5,327.0,81603,327.06,330.76,331.25,329.08,331.08,332.72,329.8,341.62,-341.62,331.08,316.49,323.94,334.45,330.43
465,20100427,329.0,329.0,322.55,323.6,29756,326.4,330.3,330.96,329.0,330.6,332.72,329.8,339.12,-339.12,330.6,317.95,323.31,334.6,329.95
466,20100428,319.7,331.7,316.3,326.95,858242,326.24,330.08,330.75,328.99,330.47,332.72,329.8,336.77,-336.77,330.47,319.86,323.38,334.66,329.71
467,20100429,324.0,341.0,324.0,339.2,131598,327.62,330.67,331.19,329.09,330.78,332.72,329.8,300.0,300.0,330.78,323.26,325.7,334.65,330.27
468,20100430,340.0,347.0,339.5,343.95,134918,329.48,331.53,332.19,329.28,331.22,332.72,329.8,300.78,300.78,331.22,327.96,328.61,334.56,331.12
469,20100503,345.0,349.95,342.3,345.2,33484,331.32,332.41,333.3,329.5,331.73,329.25,326.32,302.51,302.51,331.73,333.07,331.41,334.34,332.03
470,20100504,345.0,350.0,338.0,339.1,40665,332.22,332.84,334.05,329.6,332.05,325.52,322.6,305.07,305.07,332.05,337.01,332.75,333.9,332.5
471,20100505,355.5,406.95,325.0,398.1,3892186,340.41,337.05,335.19,333.62,334.33,351.98,349.05,307.48,307.48,334.33,346.43,344.63,333.54,336.76
472,20100506,401.0,426.0,401.0,412.9,3236056,349.67,341.94,337.16,341.18,337.5,359.38,356.45,314.73,314.73,337.5,361.1,357.69,333.43,341.83
473,20100507,401.0,405.95,392.0,398.0,610904,356.17,345.56,339.48,344.92,340.14,363.12,359.95,324.55,324.55,340.14,375.56,366.37,333.66,345.73
474,20100510,406.0,452.3,401.1,438.75,1677584,367.12,351.57,342.34,354.52,344.2,378.75,375.92,333.38,333.38,344.2,392.07,381.29,334.49,352.1
475,20100511,444.0,458.5,427.15,433.7,1308765,376.37,356.87,345.89,361.58,347.92,380.08,377.52,346.03,346.03,347.92,407.84,393.32,335.87,357.87
476,20100512,437.0,476.0,434.05,468.7,2159101,389.08,364.09,350.43,373.7,352.73,395.32,392.5,357.15,357.15,352.73,424.99,410.07,337.91,365.66
477,20100513,475.0,534.5,473.0,511.85,5234859,405.92,373.62,356.36,392.15,358.58,417.72,414.08,372.77,372.77,358.58,446.51,432.39,340.77,375.93
478,20100514,508.8,549.0,492.3,537.05,5662266,424.24,384.16,363.04,413.79,365.27,430.32,426.67,395.02,395.02,365.27,471.77,456.29,344.58,387.44
479,20100517,530.0,557.8,521.9,532.0,2714365,440.12,393.7,369.67,429.74,371.51,432.0,426.67,420.59,420.59,371.51,495.76,476.02,349.31,398.2
480,20100518,535.0,545.5,482.0,486.3,1673509,448.68,399.68,375.35,433.76,376.17,438.08,430.52,441.55,441.55,376.17,510.04,484.7,354.79,405.61
481,20100519,481.5,501.8,459.2,467.8,1822298,454.03,404.07,379.48,435.71,380.33,438.08,431.02,458.74,458.74,380.33,513.06,488.61,360.96,411.52
482,20100520,474.0,490.0,448.0,451.95,771951,456.78,407.16,382.13,436.44,383.99,438.08,431.02,537.05,-537.05,383.99,506.71,488.82,367.66,416.14
483,20100521,445.0,465.5,430.4,457.35,1363497,459.85,410.4,383.27,437.36,387.57,438.08,431.02,535.27,-535.27,387.57,496.21,489.66,374.84,420.87
484,20100524,467.6,469.25,422.55,429.0,721128,458.98,411.6,384.2,437.16,389.9,467.52,431.02,531.07,-531.07,389.9,481.84,484.93,382.4,423.54
485,20100525,411.0,438.7,405.0,424.7,1484161,457.56,412.44,385.62,436.89,392.07,467.52,464.52,524.56,-524.56,392.07,466.09,479.72,390.38,425.79
486,20100526,439.0,445.9,425.2,441.15,871124,458.24,414.29,387.2,437.02,395.02,467.52,464.52,515.0,-515.0,395.02,453.48,477.86,398.61,428.96
487,20100527,438.5,451.7,436.1,445.95,602353,459.35,416.34,388.91,437.46,398.98,480.88,469.08,506.2,-506.2,398.98,445.45,476.85,406.8,432.24
488,20100528,452.0,454.0,440.6,443.5,301864,459.97,418.09,389.98,437.84,403.5,480.88,471.02,498.1,-498.1,403.5,440.99,475.27,414.82,435.11
489,20100531,458.55,458.55,437.0,441.0,328231,460.13,419.57,392.08,438.03,408.01,480.88,471.02,490.65,-490.65,408.01,438.67,473.21,422.47,437.53
490,20100601,438.8,466.8,438.8,456.15,598760,462.08,421.93,394.6,439.23,412.77,480.88,471.02,483.8,-483.8,412.77,439.43,473.94,429.67,440.64
491,20100602,459.9,467.0,456.15,462.45,264673,464.55,424.54,398.4,440.77,417.56,480.88,471.02,477.5,-477.5,417.56,442.91,475.5,436.33,443.85
492,20100603,471.85,487.4,464.5,483.45,465596,469.32,428.34,403.92,443.97,422.96,478.35,468.5,405.0,405.0,422.96,450.08,480.48,442.25,448.1
493,20100604,477.7,488.0,467.25,469.9,243705,471.87,431.02,411.89,445.59,427.89,455.5,445.65,406.57,406.57,427.89,457.34,482.18,447.1,451.13
494,20100607,465.0,467.0,451.0,458.65,122661,472.68,432.81,421.62,446.27,432.28,454.08,444.22,408.11,408.11,432.28,461.92,481.43,450.75,453.11
495,20100608,463.25,465.0,441.0,447.9,180588,472.0,433.78,431.04,446.35,436.42,454.08,444.22,409.61,409.61,436.42,462.64,478.62,453.38,454.12
496,20100609,492.7,492.7,461.0,466.95,1969538,473.67,435.92,441.44,447.44,441.09,454.08,444.22,411.09,411.09,441.09,462.97,479.43,455.33,456.09
497,20100610,472.0,472.5,460.45,466.5,553653,475.06,437.89,450.46,448.35,445.33,454.08,444.22,412.54,412.54,445.33,463.62,479.89,456.76,457.73
498,20100611,470.5,473.8,461.5,464.05,258982,475.92,439.58,457.51,449.05,449.34,454.08,444.22,413.96,413.96,449.34,464.22,479.68,457.74,458.93
499,20100614,468.0,471.1,457.0,461.55,186271,476.32,441.0,462.3,449.58,453.21,462.22,454.32,415.35,415.35,453.21,464.35,478.89,458.39,459.72
500,20100615,465.0,465.0,452.7,453.95,130598,475.66,441.83,463.49,449.76,457.04,462.22,459.78,416.71,416.71,457.04,463.19,476.66,458.81,459.77
501,20100616,456.0,465.0,452.1,454.85,119704,475.1,442.67,460.84,449.86,458.93,462.22,460.22,418.04,418.04,458.93,461.34,474.73,458.93,459.63
502,20100617,452.0,461.95,446.9,448.75,102962,473.77,443.07,457.53,449.85,460.13,462.22,460.22,419.35,419.35,460.13,458.64,471.81,458.88,458.97
503,20100618,435.0,435.0,403.9,403.9,2425325,466.9,440.54,454.27,449.61,460.33,443.67,443.67,483.45,-483.45,460.33,450.45,461.0,458.53,455.34
504,20100621,407.0,428.8,407.0,417.25,1076470,462.29,439.04,451.66,449.32,459.61,443.67,443.67,481.86,-481.86,459.61,440.51,453.86,457.89,452.56
505,20100622,405.1,423.8,405.1,417.2,286316,458.06,437.63,450.66,449.07,459.06,443.67,443.67,480.3,-480.3,459.06,431.28,447.54,457.08,449.83
506,20100623,413.0,425.9,412.0,418.2,233304,454.32,436.37,449.79,448.45,457.38,436.9,436.9,478.77,-478.77,457.38,424.05,442.15,455.99,447.19
507,20100624,415.15,424.85,415.15,419.1,194033,451.0,435.26,448.85,446.99,454.28,435.42,435.42,477.27,-477.27,454.28,419.16,437.56,454.66,444.72
508,20100625,420.0,427.45,417.5,422.1,237246,448.35,434.41,447.85,445.11,450.45,435.42,435.42,475.81,-475.81,450.45,416.64,434.08,453.24,442.65
509,20100628,424.7,428.0,416.0,425.75,147829,446.36,433.85,446.84,443.81,446.91,435.42,435.42,474.37,-474.37,446.91,416.3,431.69,451.97,441.05
510,20100629,410.35,445.0,410.35,439.6,1046273,446.28,434.22,445.93,443.7,445.35,435.2,435.2,472.96,-472.96,445.35,418.93,432.11,450.98,440.58
511,20100630,434.9,440.0,424.4,437.15,287751,445.86,434.41,444.09,443.59,444.33,433.98,433.98,471.58,-471.58,444.33,422.98,432.05,450.01,440.05
512,20100701,438.0,445.5,431.0,432.7,147499,444.91,434.3,442.06,443.47,443.69,432.72,432.72,470.22,-470.22,443.69,426.69,431.2,448.91,439.3
513,20100702,437.0,440.5,425.1,430.75,99432,443.78,434.07,440.13,443.27,442.8,429.38,429.38,468.9,-468.9,442.8,429.27,430.12,447.61,438.47
514,20100705,431.5,435.0,425.4,428.55,103792,442.47,433.72,438.56,443.2,442.79,429.38,429.38,467.6,-467.6,442.79,430.52,428.79,446.15,437.55
515,20100706,429.95,431.5,423.15,425.35,62075,440.86,433.18,436.88,443.13,442.81,426.32,426.32,466.32,-466.32,442.81,430.44,427.06,444.43,436.42
516,20100707,428.8,431.0,426.0,427.1,79094,439.6,432.78,435.05,442.96,442.34,421.75,421.75,465.08,-465.08,442.34,429.78,425.89,442.47,435.41
517,20100708,430.0,434.0,422.35,423.6,100214,438.02,432.19,433.03,442.66,441.6,428.4,422.35,463.85,-463.85,441.6,428.56,424.26,440.35,434.2
518,20100709,425.9,427.4,416.0,418.05,102771,435.87,431.28,430.85,442.22,440.75,428.4,422.35,462.65,-462.65,440.75,426.5,421.85,438.28,432.68
519,20100712,415.2,440.0,415.2,430.25,355676,435.45,431.21,428.42,442.12,440.39,428.83,424.98,461.48,-461.48,440.39,425.52,422.0,436.43,432.0
520,20100713,432.95,432.95,424.0,425.25,77123,434.43,430.83,426.39,441.76,439.36,428.83,424.98,460.33,-460.33,439.36,425.06,421.25,434.71,431.03
521,20100714,425.6,430.0,419.0,421.3,98795,433.01,430.21,425.6,441.12,437.99,428.83,424.98,459.2,-459.2,437.99,424.41,419.93,433.17,429.86
522,20100715,418.5,424.0,415.0,416.25,79274,431.09,429.31,425.33,439.44,435.75,427.92,424.98,458.09,-458.09,435.75,422.99,417.89,431.79,428.46
523,20100716,416.0,420.0,414.25,415.7,72913,429.27,428.43,425.34,438.14,433.94,427.65,424.98,457.01,-457.01,433.94,421.09,416.05,430.66,427.17
524,20100719,418.0,428.5,411.15,425.4,185100,428.84,428.24,425.72,437.78,432.83,426.42,424.15,455.95,-455.95,432.83,420.3,416.25,429.73,426.61
